gene_id	GSM898301	GSM898302	GSM898303	GSM898304	GSM898306	GSM898307	GSM898308
CDH10	3.20192457384568	3.23678114353274	3.18471097418207	3.04678151869719	3.5548733784321	3.56149030818294	3.28078568331623
CDH11	5.6712406445451	6.23917751966071	6.86629308832837	6.14393360514819	9.60478819491546	9.89567909234288	9.98125989006293
CDH12	3.72095806543402	5.84221655290683	3.01196412397763	3.05302904705847	3.01697341574023	3.06029924160038	3.49050662381193
CDH13	3.28131132746821	3.35286836245487	3.24016107211166	3.31194322377666	3.56201692201363	3.07067184210078	2.89545645260145
CDH15	5.36282240892099	4.93725368055684	5.12948183152087	5.24125516807444	4.29023197326216	4.6316195744066	4.62608719707893
CDH16	3.34138038805496	5.89380048432929	4.11785064305381	4.11961535767249	4.42865932968536	3.99225417812612	4.35588637865777
CDH17	3.66821645080346	3.53074220242209	3.22011869124272	3.16757380951081	3.31529536224466	3.55551628544416	3.63127448459713
CDH18	7.47530622519515	4.14012319255877	4.26048100611259	3.63926530734341	3.82765998303626	3.8827010090172	3.76081798725756
CDH19	3.20639895195352	3.31790770140716	3.26854684162368	3.37154834955843	3.71956825635702	4.13218680174237	3.10293421756017
CDH2	8.15480116843686	8.81604858205829	7.67459046652469	7.74484832836119	5.77397272879103	6.68557026528915	7.7768140711102
CDH20	3.22879691515303	3.18922981882898	3.49467546090991	3.43743996317746	3.32943351007802	3.51918504331682	3.25583219172424
CDH22	6.18731243010153	6.34969603824007	6.457034892789	6.51106996954345	6.76058436950954	6.59559073137135	6.67393651760257
CDH3	8.46577739955474	8.92463810103668	8.62357309908366	7.75489598536333	8.55808363551464	8.78129107370511	8.72383745755085
CDH4	3.72308109045463	4.11352369176158	3.93723458225806	3.99630490504797	4.31198070109045	4.81790842882062	4.41944061395382
CDH5	4.78811996785958	5.27130620427171	5.19623621021949	5.45622399750641	4.82584363418077	4.3720371691429	4.73064828338923
CDH6	8.15473362065665	10.2457488920216	8.05419633207086	9.36774661832411	4.54231576849628	4.46817711738625	4.93989361146159
CDH7	3.77502431854791	4.10936660403468	3.91840885225367	4.12691817487475	3.94600664932744	4.3750633167126	4.28317452334423
CDH8	3.33672022565852	3.19038248535102	3.37699394015228	3.3894680356082	3.77326428369554	3.31742659108311	3.54458049477295
CDH9	2.94285665749166	2.92850843820656	2.88050567503027	3.00858948181605	3.15825062766452	2.97160178801553	2.90479003200417
CDHR1	7.17945694624927	6.07730992078285	7.55796492738122	5.44751879013869	4.61654954861516	5.24384826082991	4.82251817793918
CDHR2	5.26614578091982	5.56284582754502	5.14344215018875	5.25143659255364	5.16025523360733	5.00631835723544	5.31498134520546
CDHR5	3.85562942495741	3.91841003180842	3.93621624821809	3.9382847515523	4.10040070979677	4.06394540528224	3.86649572613458
CDIP1	7.65350658687612	5.91554221225147	5.82898578962983	5.78104950162365	6.79869594037048	6.89068302003407	7.30826977185682
CDIPT	10.9304755193177	10.6506485948547	10.6723667212663	10.599304205646	10.9219057047841	10.8987091978344	10.6463622722763
CDK1	6.83915833295325	8.47485845694941	6.8486581729061	6.6899643207972	3.82983269866144	3.7999163252316	3.71338802872772
CDK10	6.19105877925648	5.8540683202382	5.82930843330597	6.34904831732318	6.13858583766139	6.24781600746896	5.87867589385514
CDK11A	6.49358696006647	6.38409494917592	6.56533485176963	6.31465107407713	5.79976139201864	6.21519658971018	5.66718180994981
CDK12	4.12781228595891	3.51918504331682	3.84542263671889	3.70263563045663	4.88357121786239	4.97055123965878	3.64968187169934
CDK13	4.23514173459285	3.86970595829582	4.22006791693489	4.39031648879751	5.54848072359104	4.91701804976619	4.51911750361797
CDK14	8.05933707771926	7.58860339883761	7.59510425534866	8.07935043287153	8.43204369510862	8.35713519565533	8.61697924588637
CDK16	7.54469956497406	7.54686505527179	7.23478092668788	7.07345741870257	5.91588862413787	5.76332575491553	5.8111329505126
CDK17	8.3096513584802	8.41119399377164	8.38484920889442	8.45472555638877	8.88541813711949	9.15380025650714	8.86687438267873
CDK18	6.41482746794103	7.1433443345742	6.82566728443112	6.56845899441778	5.29905142218487	5.79646646035696	5.77633581620261
CDK19	4.2504582616241	4.17809115119126	4.69277943847368	4.23224884922197	5.13993664610619	5.8111329505126	4.52242285262553
CDK2	5.53963921828479	4.920240406524	5.22963188532506	4.88373139167989	4.75276534838912	4.14609035311884	4.48336161241893
CDK20	6.48567323495111	6.38276470013325	6.40321993932379	6.49552532419613	6.81107860936865	6.7364425654884	6.85225787066431
CDK2AP1	11.3434881358168	10.8518307339352	10.7860876458404	10.4988789663138	8.71784042456392	9.82543083492843	9.02111327459008
CDK2AP2	8.27929240037797	8.14311461206774	7.91151694578186	7.88684259971898	6.02289714242831	6.60190083644715	5.94325954991366
CDK3	8.32004134845439	8.04369035401339	7.96669313461224	7.48526474793136	7.0953339642825	6.72565233791848	7.18280179142602
CDK4	10.0071362634003	9.62836211007609	9.48817180685697	9.43860566603951	9.2610598462253	9.67594389808663	9.31081319229453
CDK5	6.857532501748	6.99572432612934	6.92254727269056	6.85157910907622	4.47488880046106	5.1996231782896	5.06901914050669
CDK5R1	3.49015536033631	2.99772684924862	3.33797197707979	3.20973153554466	4.58718025980898	3.64853000036032	4.47073558987526
CDK5R2	4.52282371739386	4.52688094545507	4.31659538382784	4.35974660779164	4.32879825224769	4.26950977861904	3.93933822819307
CDK5RAP1	8.39007026685181	8.14845720369699	8.05002379888609	7.94484937818003	7.35284769677695	7.25262937646598	7.28919862193275
CDK5RAP2	8.00873108949269	7.92673320618613	7.60721902042145	7.22808325416822	8.27981600263518	7.98529027950336	7.89500312175843
CDK5RAP3	10.329851589172	10.3078068961168	9.99217746106952	9.77215987718699	9.37111697780984	9.31192412284888	9.47947848081225
CDK6	7.09358216626313	6.09356958487509	7.6728128772817	9.088453232183	7.59645130540715	8.03569087766336	7.22759708314679
CDK7	7.4784265473152	7.66277800637808	7.81975047665904	7.899490058695	6.85482341748336	7.72616619296049	7.31982378454436
CDK8	4.98377755282959	5.13166990158444	5.34301099111701	5.64900252699924	5.21773437510839	5.37649289061438	4.87478214052881
CDK9	5.78441093801297	5.17077083204656	5.66994334093025	5.64106397202738	6.55862224034058	6.72557876459245	6.15244882071892
CDKAL1	4.87457302088381	5.38914075043911	5.30182070575221	5.47371115628245	4.36531542203291	5.54565062317161	5.343158245357
CDKL1	4.33353518085177	4.82104194722596	4.61663356542975	4.38650054334251	5.86968981577937	5.60044112156163	5.79093804739697
CDKL2	4.34843051393982	5.09334736480301	3.66682714065729	3.76473843393022	4.35403028903265	5.120014471379	5.27441145596256
CDKL3	4.72880753688875	4.31685594473994	5.04814338196713	5.25411114933739	5.47911721334833	5.48696571717288	5.25474536812567
CDKL5	4.04962497363671	4.00645292053828	4.06654901563524	4.10680114069938	4.09414681270901	3.76129991196793	3.97775877620789
CDKN1A	7.48762444913056	7.94966978320023	7.57020656497972	8.1707251274945	8.74457845491514	8.76538873610456	9.74294196319249
CDKN1B	9.11429166413419	8.84135298424142	8.81791486254852	9.60898526754228	10.5119460634173	10.3443434105249	10.2925621134861
CDKN1C	7.19684935685924	6.02358189713054	6.87446003043604	6.42817108603597	8.26649688548225	7.41261062574767	7.95269989129479
CDKN2A	9.9798471757708	9.43968408785853	9.98883968127941	7.02234434236119	5.54021630196377	5.27616708447332	5.84642118292365
CDKN2AIP	5.52520977054523	5.39481498461125	5.80376077437265	5.61810110648006	7.02077218038627	7.26134413812072	7.18814572495438
CDKN2B	6.0699887057415	5.03711665736316	5.99492985448892	4.89687646484939	4.23402501106972	5.09732134866249	5.11485885389609
CDKN2C	6.9851956584156	6.64619269239473	5.91908517270742	6.09238014151505	8.39025166415301	8.03098093521973	7.94379370646707
CDKN2D	5.05746059373655	4.97362612153402	4.83095663569715	4.71782698411267	3.9464607896065	4.14091186765924	4.03825841419144
CDKN3	6.24093304451893	7.5077644277555	6.59759264230081	5.99963463639926	4.07805291305069	3.74078205229358	3.6621644820951
CDO1	4.61061792770898	4.62159303930909	4.98808769836158	4.25688299085722	7.28177392862334	7.93514258320962	8.42648428100606
CDON	7.30208587399465	6.88366444549775	7.16599553371084	7.24918327115673	8.83585181365304	8.91239220966208	9.04289348179123
CDR1	2.94904198268772	3.10442568935891	2.85996732232444	3.05419807471748	3.01697341574023	2.97796991737265	2.99094746822314
CDR2	6.71527816007953	6.92921412748756	6.79163924008332	6.86575997438621	7.46757448417251	7.79317302568839	7.74934397037885
CDR2L	8.93007847079132	9.04307977416126	8.12282733433263	7.98439674646742	5.47478416173359	6.01487072766337	5.44019158896548
CDRT1	4.23328002046034	4.36956908497935	3.82765998303626	3.95390398226337	4.02055052354017	3.75835644047822	4.02336376905827
CDS1	6.37692352908231	6.64579313610761	6.25680368757079	6.42454921692049	5.61866490700253	5.82423397295354	5.59684780840495
CDS2	4.51796092982457	4.50717305806629	4.75818190424784	4.50717305806629	6.03926122927288	4.83864580231394	5.01006755049334
CDSN	3.26631576144236	3.34371398215067	3.39974736042128	3.68963343236292	3.22446771973342	3.17098663750981	3.33352532920872
CDT1	5.8617013050856	6.57230514333061	5.62335621094022	5.60788882803273	4.79535106640465	5.10238083969294	5.15834596031716
CDV3	3.59477227280527	3.67308363596127	4.34877343309194	4.34233319128443	4.21679411354132	4.79547313655287	3.69135022365382
CDX1	5.63650056887611	5.87874286855568	5.87874286855568	5.95349158953914	6.00928138986817	6.13375471708203	6.28600035178609
CDX2	5.11380437439557	4.83444053630957	5.07518343991143	5.1656852112882	4.45218876666494	4.47506589153594	4.7318376619342
CDX4	4.3905202886011	4.35047137763696	4.20695414898002	4.22048570516119	4.13134398045652	4.34488929069369	4.27827917358085
CDY1	3.53687075915591	3.7021127099878	3.58013332187083	3.79663748593833	3.4792097255029	3.57699090646077	3.74717561427646
CDYL	6.06489881399882	5.51966274207163	5.74490494030143	5.8029701289039	5.66951187266936	6.37019044640838	5.6722371770603
CEACAM1	6.35164572281268	6.8514291623192	5.46040329119607	4.87681435907647	3.78496352870556	4.82626703702535	3.79502795521363
CEACAM21	3.5506389110614	3.64194338373934	3.67505751853128	3.73498416749432	3.8190082166951	4.11171400897457	3.86980412894007
CEACAM3	4.83405128815825	4.97819643429828	4.92403812043883	4.56299741333236	4.62488754092482	4.12078116816202	4.62446841848562
CEACAM4	4.90277447856152	4.61903898543745	4.95303739443678	4.76876157254686	4.93378394009715	4.90054626367321	4.77426073541713
CEACAM5	3.83467399033268	4.34860947217722	3.74760655171849	3.77997681233863	3.85557086530869	3.79435222998658	4.28522832820096
CEACAM6	6.3050161927539	6.39245475778501	5.92091189042685	6.23106094231332	4.66329965264643	4.67199380229605	4.92187166984995
CEACAM7	3.55298981939513	3.50500133853976	3.58216250884786	3.56355862527026	3.69443402016814	3.7316231290934	3.64485812023533
CEACAM8	2.86118765124884	3.00528592511413	2.9322530285146	2.79301016881263	3.08532694134604	2.78337514264013	3.07236842685895
CEBPA	7.41624850617697	6.22592450517502	6.98579881661612	6.94638563263626	5.33227152795994	5.23428601359508	5.49580620264087
CEBPA-AS1	7.53448441696198	7.17741433372424	7.08210850101594	7.00151935870533	6.63687992615471	5.89183109731436	6.74811340825345
CEBPB	11.377811589565	11.1955133588202	11.3046238296334	11.3265334037992	10.065746812291	10.1815699139913	10.5216103409453
CEBPD	3.72566674441033	3.68314351691941	4.02813745237468	4.77570668385053	4.81496467178517	3.91877927257503	4.31441489787135
CEBPE	5.17034200533091	5.0534864639566	5.02313365112996	5.04882539258864	4.99492930287173	4.27726260220532	4.40841756226889
CEBPG	7.07992329495334	8.39426551668326	6.90245796376145	6.79040086406963	4.29080703935258	4.98602728350944	4.79001002172081
CEBPZ	8.1780437404001	8.73243560822534	8.74586238405713	8.70129325203115	8.88944567051854	8.84432634601543	8.7584649678233
CECR1	7.65697825700684	7.76898611236268	7.58680566093865	8.05640583831498	6.44337318606112	7.25403933844976	7.16818779421833
CECR5	7.16039063761071	7.83586080639327	7.27323120884919	7.00159316140067	7.33256014685379	7.25378685465568	7.06225892214919
CEL	5.02172773679355	5.0545996654042	4.69810928473048	4.4050861932845	5.69535290342828	4.71370815205535	5.77738210896123
CELA2A	3.41699797334272	3.32939092858966	3.19953713674346	3.3480976054988	3.12135106965342	3.35529100792565	3.40722603507339
CELA2B	4.07259919959803	3.85122834330288	3.89509493669356	3.5544679863683	3.56589511464977	3.49408514789221	3.62962133308591
CELA3A	3.44621171578512	3.65203980164789	3.57403023412967	3.55898791794736	4.03193224600591	3.85757136735742	3.75799581335307
CELA3B	5.24062759095602	5.11483092541493	4.88595387384103	4.94639131919967	4.85015323102466	5.05204593472004	5.04623101411948
CELF1	6.28139735377855	5.92932322105039	6.28823050898409	6.22250378279673	6.67479429847742	5.97721159316245	5.46456787677223
CELF2	5.57577264347587	6.42416375282122	6.41279154652309	6.29283810143467	8.87979856929116	8.38878693264954	8.76568785438008
CELF3	5.78199710689155	5.60984895957672	5.58117596359368	5.33840365994767	5.17455556117917	5.20415973131794	4.88811382688821
CELP	4.57844171255006	4.43289625644	4.70283397593265	4.67592992081825	4.50709131589498	4.41221061794901	4.41890214241491
CELSR1	8.58020164500488	8.24733312798589	8.89073110323891	7.8103717879334	5.48324406162256	5.72264957593457	5.35444081423248
CELSR2	8.4035459123886	8.16806208152141	8.23131505706954	8.36529882905117	4.84025315875582	6.25566084139007	5.87255713308549
CELSR3	5.75730007851099	5.66590461169066	4.80168711477694	5.54504932165183	3.82765998303626	3.9148760591519	3.87362597732117
CELSR3-AS1	3.89340134700235	3.8307279952596	4.078727100928	3.9327068210989	3.79087835439899	3.66296851735117	3.92512430664471
CEMIP	6.91677709919094	7.22032238637815	7.2743921385145	7.61419211115702	6.26371041417647	6.12143420271778	4.90594668426033
CEMP1	4.86937441155811	4.76535136886112	4.77911310355438	4.73366185886077	4.741297369992	4.44548974297727	4.72769035993126
CEND1	6.29609542764819	6.10523738387585	6.14608129202379	5.97876851758653	5.46853487664664	5.45294939413605	5.47691713705623
CENPA	6.54989722223923	7.78706142968086	6.51811238967006	5.8065852739296	3.96159102489487	3.70094429984814	4.28035933732224
CENPB	7.20823849450588	7.00379962667735	6.90933438378874	7.12372473319132	6.90031068545495	6.81358590659621	6.69903206911912
CENPBD1P1	7.02279468179541	6.99116818908436	6.39075626579491	6.36942564913611	7.58213394342928	7.03777354209959	7.4946937219524
CENPC	5.06445862140187	5.2371258454366	5.31384050566834	5.60496127398397	6.1638665631858	6.55107631379206	6.54874533464787
CENPE	4.86937441155811	6.27850361034045	5.14206715122979	4.51883765658218	3.55548789643627	3.47235730847033	3.46996633146259
CENPF	8.64872944336257	9.73923243275985	9.21121430953196	8.05342684966723	5.78392539252867	5.36061329968704	5.80010163837708
CENPI	5.10965665883318	5.35700305209832	4.91018359532042	4.63163671847123	4.46410194979868	3.73621364535716	3.87378836542379
CENPJ	7.50081152115836	7.34546524490532	7.30431743262889	7.42969269084832	7.05524116819323	6.91361141635748	7.27395396319682
CENPM	6.78044391200657	7.2904334010363	6.54498404953451	5.80417030187539	4.34781696829194	4.22723904657747	4.82077258137942
CENPN	5.75822334316743	6.90082191226796	6.53651119238868	5.70910432604367	4.89085617201819	5.15355212780688	5.28451348341369
CENPO	5.61862231661436	6.00444264524202	4.78080332844713	5.02682397827943	4.08413936229996	4.0103432346423	5.03808616885936
CENPQ	4.19160793440293	3.84103323323738	4.05910976766767	3.93393034428049	4.16987793258571	4.62834223431259	4.05656159665275
CENPT	5.65886407025442	5.69157307106611	5.48819784844525	5.68603604712561	5.82571441039517	5.89209268356109	5.78800484741022
CENPU	7.8453926481063	8.75900447326247	8.0941216317629	7.44460116994877	4.46250203809326	4.189732282553	5.15343551001958
CEP104	6.2224041757515	6.09292856243111	6.59534855303831	6.30674824739824	6.76979474652996	6.87223379602337	6.81373664641633
CEP112	5.70398514498609	5.88674272726188	5.27435474880097	5.82206807860393	6.32478824940461	6.3088208358244	5.97235656744483
CEP131	6.32239713072026	6.17863417376646	5.9241678768773	5.6779748789544	5.45060829842542	5.42281540239628	5.71472502581654
CEP135	6.02303013655562	5.94902404853488	6.38321089635458	6.03894240378521	6.61836940531882	7.06703370822025	6.73893517584371
CEP152	5.27306389836319	6.10190358221343	6.09057523051414	5.53903652334668	5.5106914348694	6.45805613082692	6.45821193008547
CEP162	5.79783450672141	5.00460346930258	5.60891218685975	5.24932953496261	5.98011109825996	6.06575756716677	6.05755562355328
CEP164	7.14447108002715	6.24992013414636	5.79189049422868	6.1930774049906	5.89694235077595	5.94521990250249	6.16873971068794
CEP170	7.37740215674889	7.6332988265754	8.36044446762371	8.21041778371773	9.29300665818976	9.1025262220987	9.45435154951114
CEP170B	8.33398461791478	7.84202553158931	7.46681866023405	7.95112649273858	6.6824316375077	6.81157344152096	6.34215215053044
CEP192	6.99158891294852	7.62077874149102	7.00626579432235	6.53487851581388	7.51921027153374	6.89817450330844	7.46757448417251
CEP250	5.50071495037066	5.18019281454005	5.00006718004318	4.82475086195247	5.10775502264961	4.97041292951622	4.66112680582198
CEP290	3.15020123765146	3.17846032516398	3.7298365646825	3.26385207738118	4.43037159814089	4.37488707552366	4.35588637865777
CEP350	8.95215386401329	8.98450845733319	8.84921345947688	9.25537709526608	10.0543000856639	9.29568164429173	9.6060905768099
CEP41	6.31547614131024	5.70585729183908	5.92911902053979	6.27692778211623	4.84025315875582	4.97917932208169	4.90452562622311
CEP55	6.95464301608438	7.72311177922002	6.22406167344533	5.87997046245036	3.41080568513643	3.29011876547097	3.38688174425126
CEP57	6.06381238321699	5.75143285231819	6.1510880593499	6.20060171514553	8.04573885288016	8.11956728063449	7.56167991205532
CEP63	7.11781483823663	7.31213157253115	7.56792709695772	7.38651908421113	7.96442980918171	7.95215288562368	8.01550418265895
CEP68	7.85882034982418	7.55861437963538	7.70581294127428	8.00618480692075	9.18451653476424	7.78035745734182	8.51439274845918
CEP70	5.66980782511379	5.28801108547847	6.22478435307587	5.68880160168251	6.9131256961247	7.00156912104329	7.10355888921211
CEP72	4.81625778326157	4.98189297556721	4.56900774781736	4.29265694322652	4.19261507236688	3.96528484728732	4.5572832173257
CEP76	5.94649491570205	5.69366823527053	6.09378964464057	5.16300944639587	6.04928898760269	5.96294182514707	5.61475807638438
CEP83	5.85657205184202	5.30838878707223	5.39043865969414	5.55102758270069	6.0343993297396	7.04298569138093	6.64301445451014
CEP85	6.51930827433521	6.12200647493966	6.24017663632059	5.82045876499675	4.47692992331648	4.84972069745344	5.28436075735166
CEP97	5.24504960545413	4.71482427088613	4.88569192450523	4.5276952871018	5.71603920620936	6.09866923318572	5.61488128999571
CEPT1	5.32777510339487	6.03370101669177	6.65753282260494	6.10579167239998	7.28887507966853	6.59153102752705	6.87607733800318
CER1	4.30825549388243	4.06446306802682	3.88733222235507	3.98775490927394	4.07856817225903	3.80698381181464	4.14420451937622
CERK	8.12064734804376	7.83434907090531	8.05189100712916	7.67975973488436	8.20209593441735	8.745260106004	8.35753524047454
CERS1	5.55742466268098	4.22763257356216	4.11785064305381	4.39413173900651	3.97583311369915	4.55262391618435	4.72775544340204
CERS2	9.62372824699905	9.34550651949536	9.91785619992345	9.37481778129174	8.948625783634	8.90563096498884	8.63118776401546
CERS4	5.74944741006525	6.18401619539595	4.86232647697211	4.9714002689622	5.10183945234571	5.55881477442162	5.2935773576396
CERS6	5.07068584709782	5.31151648944321	5.3293926469905	4.98751401964043	4.67688950764196	4.73783711552769	4.45434315417464
CES1	5.15241936001061	4.86439907212507	4.90054523423219	5.15074493750397	6.12070364959918	7.29229806504412	4.72612727242005
CES1P1	5.66036258382788	5.42442895672758	5.29496687861489	5.30841270053419	4.52161802840165	4.80875359849051	4.58320195972856
CES2	6.87302034259571	7.03399659464665	6.87579452732452	7.12968191224692	7.43794154599547	7.49827133065505	7.66544421097985
CES3	6.12571829451349	5.92840149875261	6.04882019256495	6.14612398525283	5.38914075043911	5.28302338872429	5.5565400881402
CETN1	4.44711035715366	4.23864523007302	4.2852300558364	4.38899324370079	3.95074279624644	4.13921705488743	4.44004082639778
CETN2	10.0508100124169	9.81029862007037	9.4438863089404	9.69790178008704	9.60882067014707	9.9533156800038	9.85951956525063
CETN3	7.74956474473243	8.40343910835956	8.37006184780833	8.47342465514247	9.40063280995235	9.99790116251722	9.61084440271897
CETP	3.77362329914934	4.01588096082399	3.80270884928075	4.14597326081323	3.69218922237136	3.35028357464931	3.6804569511254
CFB	11.2069082624095	10.6034492754672	11.969325721302	11.3505899149102	4.82744954115279	7.35953512056439	6.53813251933662
CFD	5.08489165490273	6.34055955188691	5.85116487570992	7.76378939738773	6.32693161408767	5.03773101191394	5.32353511857046
CFDP1	6.52133673530428	6.1357425971319	6.68408756711845	6.92791002502487	8.02943421642731	6.01504757975428	6.85773223237956
CFH	7.66413223461176	8.39811427953316	8.24875045249971	8.14500729185788	9.6321212830296	9.27813398342853	10.3270637539334
CFHR2	4.60739748447245	4.57765142581944	4.71223317410379	5.06294797193381	5.12165130614474	5.16901182386039	5.35838104127759
CFHR4	3.48096858340885	3.64724528001386	3.44799576989698	4.00761251954925	3.28148693901453	3.51767462995879	3.84433243989937
CFHR5	2.91743491587499	2.89842543715667	2.78310010590815	2.98815538919527	3.03672879574333	2.96284476363376	2.98386584408017
CFI	6.87953803373551	8.03133557897071	8.62207014001612	8.74990732667444	7.03740709692817	9.23420954810226	8.09141522630324
CFL1	10.6034438050669	10.2946163710131	10.51619035093	10.3395584502121	8.73711137585614	9.33815387035249	8.70400830919079
CFLAR	6.24496589349443	5.9931066402762	7.02000841301337	7.04339645940516	6.95180352083465	6.91087449998832	5.02183424037808
CFP	4.64205293593172	4.65966567478565	4.33123221613267	4.60115767317365	4.04429441841257	4.85610943581884	4.35362007474521
CFTR	6.5915772341455	8.03432746818303	7.15176972146995	5.07706066678646	3.61622474910821	4.00565818382639	4.30652569589653
CGA	4.1585131751593	4.50727775597208	4.2546098471037	4.22505185302207	4.41537485902569	4.22842548333166	4.65966567478565
CGB	5.19014401506348	5.15589801007073	4.84329812242967	5.01228033875068	4.79037393545189	4.46153766618688	4.78844412064753
CGB1	6.46923409514749	6.24713194023087	5.99443097918279	6.52359916834047	6.44611536417521	5.67357460546311	5.6989967961984
CGGBP1	7.59076517409384	7.61673178494191	7.79958750416721	8.08686471741782	8.70558826483179	9.13062460777715	8.26964312737869
CGREF1	5.52789906314944	4.65442063506662	5.40613321954292	5.4161204533583	4.48474687461171	4.75480047413961	4.9152377997516
CGRRF1	6.43915359817327	6.69320215669605	6.46203762138592	6.35788335495643	7.05248049410691	7.28189469453965	7.07135482178645
CH25H	4.91866752177651	3.59507612879558	4.21616979698553	4.64281401451486	4.23802869821996	4.05565043492352	4.20815892327271
CHAC1	5.63999991704839	5.99829670583408	5.35004506622102	5.3327263579021	4.57052467078147	4.64849948226147	4.54559299842435
CHAD	4.86937441155811	4.9299904482034	4.77513682266834	4.44768903888682	5.1701557458993	6.23347230490365	5.47617675186755
CHAF1A	6.45338993866302	7.02371223837826	6.78870654946077	6.34618429913172	5.7307488738212	5.6636420689853	5.39925657876617
CHAF1B	6.98084819082432	6.80022399156827	5.66066612965574	5.81289164984383	5.27326695297532	4.97337704387287	5.08179270561882
CHAT	3.45448392019491	3.72192948054029	3.47377466391767	3.61487052230217	3.88643987287372	3.40953992464736	3.69991217969283
CHCHD2	11.2352640518851	11.1819317428859	11.357777465352	11.1476773985249	10.7721051977415	11.1813748271042	10.6275603198024
CHCHD3	7.75733070956372	7.94450000114961	7.99546558555599	8.11914959591587	6.91365230652722	7.28296515187794	6.88966590241527
CHCHD7	7.46742171765864	9.04613404772755	8.73216461117081	8.80440278934646	7.48997953843461	7.86632229799699	7.27837926371786
CHD1	6.50609836868385	6.98722093416909	7.29688123945711	7.66075270332575	8.45108750882608	8.5328280648312	7.90596783063651
CHD1L	8.01222976814432	8.24469887687979	7.83911674711184	7.70659782114506	6.71711075250353	6.88195333497164	7.1508298386092
CHD2	4.26263267914434	5.49623506851212	4.85318771912263	5.11968549027948	5.53639863124474	5.87882253329571	5.69344405730994
CHD3	7.63885642335656	7.59484462653133	8.01825526547771	7.34268349171577	6.52768155104029	6.47135480874302	6.49036312650377
CHD4	9.57221928964637	9.26983855390118	9.00975619644349	9.1871277268613	8.45460613187236	8.13633079940395	8.48279258667376
CHD5	4.88706984508068	4.90239809689163	4.95133884746407	4.87294068054477	4.52532939602384	4.89473858357898	4.94893622954334
CHD7	8.64607849379566	8.4704265907918	8.80920117479325	8.15746198517237	5.27457694763882	5.90981006478364	5.4792533813967
CHD8	9.07511676960398	9.08475170827531	8.66650799927683	8.64491666747163	8.82189997077842	8.01687652072603	8.37253724760379
CHD9	6.08407017827243	6.36586370153524	6.97511962579058	6.80378495057595	8.44979025732708	8.29093585053688	8.27419059635641
CHEK1	5.35734132729992	6.06544705920789	4.21679411354132	4.67879523845326	3.06647710357572	3.24138369161851	3.30917439248234
CHEK2	6.60847203315758	7.47632363830929	7.42178446106647	6.70221239644253	6.86410088969801	6.4619051498858	5.68113716378855
CHERP	9.52127883009736	10.1795989861717	9.75410817163997	9.69124332753944	9.36911298538204	9.03593869971846	9.14438431024374
CHFR	7.44129053054425	7.07660915354627	7.14589333090033	7.09026176062523	6.27907711395273	6.08750775981899	5.9859200185249
CHGA	3.7893475129981	3.52530770157736	3.73725337452072	3.76740807840075	3.68128396973306	3.56121661120675	4.82641564104943
CHGB	4.49731233612877	4.9659425838433	5.25153540458208	4.65116264629594	8.22061861873449	9.57243498043393	8.74048999699271
CHI3L1	9.03050254439831	10.2333155148257	12.2379762898113	9.68345635896023	4.21679411354132	6.42851956970231	4.29628831090578
CHI3L2	4.04948359185063	4.27229460607644	4.85314674094913	4.33653474026387	3.62681285095138	4.11924016392833	3.63050682133474
CHIA	3.84844558040607	4.06717271041456	3.89632945698609	4.01428037394116	3.81797112721847	3.83882332549999	3.78753230959664
CHIC2	5.74567741470154	5.68401030399784	6.13489656591304	5.86805702517581	6.60385325692893	6.76361317677	6.55843980150362
CHIT1	4.03733238677916	3.91150229354017	4.66406712342195	4.32615387453365	3.69832439114163	3.72869685022257	3.44156128013371
CHKA	7.9861955448893	7.46599299915847	7.42584895722494	6.99356818966016	6.85531963072544	6.59171215691182	6.30562628664733
CHKB	8.01260324690877	8.0958470950283	7.96341522745478	8.48782471728733	7.88430643487327	8.33871942816895	8.29275436007736
CHKB-CPT1B	8.25438248306178	7.75353483105574	7.44551867039186	6.54412527990787	4.66657361613534	5.35406711706932	5.32188301685183
CHL1	2.95681408506859	3.4866859935643	3.26250770288757	3.21272774548866	3.33667482398361	3.17079741978022	3.50741460168935
CHM	7.75318998277644	7.67239838776315	7.78255814797937	7.71386172415656	7.82652426414863	8.26749716522311	8.20761324489751
CHML	7.49257731909126	7.82387926211369	7.48433597496458	7.40794054936541	7.99573733995061	8.27152926122366	7.87074032303386
CHMP1A	8.24801751369759	8.23101246809484	8.29211757921986	8.31776642447101	7.7151630151499	7.29106420732507	7.84699678322605
CHMP1B	8.0133166547304	7.79293074892285	8.23593640285732	7.68036050971201	7.59514597389058	8.0500119721624	7.88403170616154
CHMP2A	9.58683263760973	9.54857377565652	9.30050520363992	9.52673628850541	9.12716019807653	9.59478538004798	9.28131699236174
CHMP2B	7.11184307389849	7.85935523333041	7.69347183034448	8.16115988145108	8.35570323190802	8.8204874214287	8.89294261737006
CHMP3	8.47660805346519	8.0298098620753	8.70966066079063	8.96031287396502	7.68833651246287	8.62042003696969	8.08052252117074
CHMP4A	9.27145413045439	9.52940638077658	9.5457824138472	9.39484154667787	8.39697441398699	8.48089045761125	8.74555251548982
CHMP5	9.07382057952396	9.11595792442002	8.98153179879103	9.03089689129404	8.76837465241515	9.40885234684116	8.94314654433478
