gene_id	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	Clinspect_E_coli_A_S5_Slot1_7_1_8641	Clinspect_E_coli_A_S7_Slot1_24_1_8673	Clinspect_E_coli_A_S14_Slot1_11_1_8645	Clinspect_E_coli_A_S20_Slot1_20_1_8669	Clinspect_E_coli_A_S23_Slot1_8_1_8642	Clinspect_E_coli_A_S29_Slot1_19_1_8667	Clinspect_E_coli_A_S34_Slot1_18_1_8666	Clinspect_E_coli_A_S39_Slot1_26_1_8675	Clinspect_E_coli_A_S42_Slot1_21_1_8670	Clinspect_E_coli_A_S47_Slot1_14_1_8648	Clinspect_E_coli_B_S53_Slot1_22_1_8671	Clinspect_E_coli_B_S58_Slot1_5_1_8639	Clinspect_E_coli_B_S62_Slot1_16_1_8664	Clinspect_E_coli_B_S66_Slot1_13_1_8647	Clinspect_E_coli_B_S78_Slot1_17_1_8665	Clinspect_E_coli_B_S85_Slot1_12_1_8646	Clinspect_E_coli_B_S86_Slot1_4_1_8638	Clinspect_E_coli_B_S91_Slot1_25_1_8674	Clinspect_E_coli_B_S98_Slot1_9_1_8643	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_014_R2	BBM_673_P283_01_VEB_015_R2	BBM_673_P283_01_VEB_016_R2	BBM_673_P283_01_VEB_017_R2	BBM_673_P283_01_VEB_018_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_020_R2	BBM_673_P283_01_VEB_021_R2	BBM_673_P283_01_VEB_022_R3	S20230516_EXPL1_LiSc_SA_S610_RT_25_s2	S20230516_EXPL1_LiSc_SA_S610_RT_26_s9	S20230516_EXPL1_LiSc_SA_S610_RT_27_s12	S20230516_EXPL1_LiSc_SA_S610_RT_28_s17	S20230516_EXPL1_LiSc_SA_S610_RT_29_s24	S20230516_EXPL1_LiSc_SA_S610_RT_30_s30	S20230516_EXPL1_LiSc_SA_S610_RT_31_s33	S20230516_EXPL1_LiSc_SA_S610_RT_32_s38	S20230516_EXPL1_LiSc_SA_S610_RT_33_s44	S20230516_EXPL1_LiSc_SA_S610_RT_34_s48	S20230516_EXPL1_LiSc_SA_S610_RT_35_s51	S20230516_EXPL1_LiSc_SA_S610_RT_36_s56	S20230516_EXPL1_LiSc_SA_S610_RT_37_s63	S20230516_EXPL1_LiSc_SA_S610_RT_38_s68	S20230516_EXPL1_LiSc_SA_S610_RT_39_s72	S20230516_EXPL1_LiSc_SA_S610_RT_40_s80	S20230516_EXPL1_LiSc_SA_S610_RT_41_s81	S20230516_EXPL1_LiSc_SA_S610_RT_42_s89	S20230516_EXPL1_LiSc_SA_S610_RT_43_s92	S20230516_EXPL1_LiSc_SA_S610_RT_44_s96	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s25_X006	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s41_X010	CVT09_s50_X011	CVT09_s55_X012	CVT09_s59_X013	CVT09_s61_X014	CVT09_s67_X015	CVT09_s73_X016	CVT09_s77_X017	CVT09_s84_X018	CVT09_s90_X019	CVT09_s93_X020	CVT09_s99_X021
P29745	22.4808415138478	22.5243378621377	22.2485702131551	22.3038788490286	22.2174247579162	22.2456305997553	22.3732182699785	22.229464268715	22.3794958958381	22.3096122608127	22.8340081968963	22.7034958508489	22.7426826063362	22.5104572565801	22.4803325148083	22.6140284625237	22.7179129710147	22.9133333311142	22.5668415369221	22.7146205540979	22.5241286981567	22.5084450469109	22.2943372996855	22.5078553671458	22.3972273218046	22.4317127342461	22.4196368916616	22.2826941668563	22.3268687856353	22.5829948519955	22.7777882893686	22.5561679534324	22.7144536161949	22.386497062948	22.240225301	22.8344772899929	22.6022373888254	22.5385420746297	22.5631594199468	22.3423405476599	22.4517361293248	22.433720101496	22.2255074821492	22.7292829811629	22.3782918704809	22.1117596480525	22.591638671844	22.2941511201365	22.4345371551535	22.5853897689366	22.650485085399	22.7266600585089	22.54699968231	22.6277750619521	22.6694937095177	22.6793995581193	22.6701840511669	22.5708011388781	22.6021066866499	22.224265357166	22.4159135208863	22.3296123818536	22.3735364453414	22.6193076135786	22.20681252167	22.2905467321515	22.2971573871344	22.7190772836862	22.4507473285317	22.4272844423152	22.5508339667771	22.5006196613081	22.6206351893868	22.597395125192	22.6512089074913	22.5711094944023	22.8276308898241	22.8156148255952	22.6169348742647	22.3411524833537	22.5054304851935	22.4836374978758	22.1561456714235	22.3167541721555	22.392099354748	22.5272961132968	22.7490217645564	22.5078799213977	22.5642612461528	22.5233628576419	22.4795105548104	22.3955236822025	22.6871257048488	22.5588854533883	22.5196317401075	22.5773644945987	22.6954054395454	22.4907567059866
P30011	21.4213243138578	21.4629303735967	21.5088793259672	21.3287654274841	21.217623180814	21.4362857975877	21.4194104485934	21.0623394790951	21.3980560690805	21.2348312064496	21.2694156186976	21.3650569007522	21.3618701468481	21.2026030116399	21.3552835580427	21.206679690877	21.3711136661602	21.3496949368956	21.2627153940382	21.3126117159529	21.3023801632307	21.4595981413347	21.4160442544837	21.4627393517542	21.306851125381	21.4713213308401	21.4079126187153	21.1806874437055	21.4145557467648	21.546226626395	21.3222624334019	21.247158534754	21.4781440513136	21.194198383736	20.9915910775847	21.2657432878815	21.3106661486855	21.2229807282539	21.2244867876301	21.548508962119	21.4613413071992	21.4130960734937	21.169953820907	21.50177171098	21.3749959509508	21.2422243836413	21.3203447451214	21.2643570631501	21.4575386141429	21.3536154472029	21.3265272560268	21.1983381296635	21.2661195948963	21.0954218998285	21.244996877658	21.2627341151782	21.3319483232448	21.2614918669282	21.4473464801892	21.33995774205	21.4436241119518	21.3675516947431	21.1551866142063	21.5465135378539	21.3309079187099	21.1722256040028	21.1285690739606	21.439357316596	21.3005191960554	21.3302164368823	21.4814658959703	21.2993084776381	21.2923912060938	21.317734792819	21.2924764874696	21.3475109917071	21.2607199785742	21.2150319956305	21.4429507784135	21.4439757298072	21.4105809583581	21.5566906480003	21.4421596958906	21.4737223457954	21.4584953845967	21.462497916422	21.5556923028962	21.471965409495	21.2468777774598	21.1037714153149	21.1804814142693	21.3063077299903	21.2717130853656	21.0374477773392	21.1570969580973	21.1597505996185	21.2641532003675	21.0492473463905
P30014	19.6771000460256	19.7488551796503	19.5478395100148	19.6523408586571	19.5279754656966	19.5895586775588	19.734813906231	19.9936747788055	19.9814073372243	19.6723008545286	20.199826920785	20.1545370863073	20.241387591256	20.1561560080621	20.1824918791508	20.1633036266591	20.3231370371409	20.2223957446392	20.0015515502557	20.1937142619382	19.7868094650614	19.8633769543302	19.7481805831171	19.8616642477298	19.7505209593608	19.88606413442	19.9528879862922	19.7559137428373	19.8342449970439	19.8378976062983	20.2749276796811	20.1608002993485	20.2749772600483	19.8917037831017	19.740688397797	20.0528598649752	20.0273936118721	20.1758800903002	19.9525159618169	19.9407108967795	19.7241693789756	19.7926031146906	19.6463248775802	19.832697108382	19.7277705270289	19.5872566403746	19.4599559944168	19.6113032234263	20.0090103682081	20.2401184932619	20.3132953731793	20.1660414403772	20.3472626883957	20.14080655206	20.3002096141461	20.179093492179	20.1001126428597	20.1219506943966	19.7997012661698	19.5017437561107	19.7544053277188	19.8825658277581	19.6268880356737	19.9425566656572	19.8180394911662	19.5175027323816	19.4368412603472	19.9633382823423	20.3208567084058	20.1782265328035	20.2839457584577	20.1534719364308	20.2242507217348	20.1654171784788	20.1974700871629	19.9396773398476	20.1417227319567	20.1439883555105	19.6746232449122	19.5822751023067	19.6589289877674	19.6095245297343	19.8826461231055	19.4939373447441	19.9074885342024	19.8543621036606	20.0615743725905	19.7219558264586	20.0662981808888	20.2803519729796	20.1439789028639	20.1570500167353	20.2241927171061	20.1046776149145	20.1866246870979	20.1815442436796	20.0647783734521	20.1291574228295
P30125	24.5621531398927	24.4124420168637	24.4545481802907	24.4362497952739	24.2306546271139	24.5420634255464	24.4277257792295	24.5454295537244	24.5019730488339	24.4658086533515	25.0696621569837	25.1663668637153	25.0293286478565	24.80410527255	25.0801626113435	25.0302437737252	25.1551772120044	25.1153854009467	24.9357607455404	25.1445206583289	24.565866479265	24.539359450937	24.4851515348505	24.6522841299168	24.5087961488493	24.5869533418251	24.5413293826758	24.336569434899	24.5646454278847	24.5358146724201	25.0917416897342	25.1207112314568	25.0731952915877	24.8212169338136	24.6589754553131	25.0000264838018	24.9816400765851	25.0343649977087	24.9591924095483	24.4664798797329	24.4824413103458	24.5739950608893	24.2129447829067	24.3839559809903	24.4607288830379	24.2879738161914	24.5780995964155	24.4240016269281	24.9734675542086	25.0150998400523	25.0435677225208	25.1404394656655	25.0729987352502	25.1552159525509	25.1488667925854	25.1847111044365	24.9528384967727	25.0857521461819	24.6937132514576	24.5117100893686	24.5034397443311	24.4963316626761	24.3889466420357	24.6405333680656	24.5132531560099	24.5701128024189	24.5006969905342	24.7030016081914	25.0437209153099	24.9102877073543	24.8331094114538	24.9444879309536	24.8164516945456	24.902083301437	25.147779932474	25.0471373826071	24.9794703346544	24.9719971830115	24.7869467359185	24.2940153658638	24.5422712157007	24.5851253971708	24.3764139162637	24.4343667208864	24.361345838892	24.5226963755566	24.6381764729309	24.44499787055	24.9381358030929	25.0488712693996	24.9911895644703	24.9688597747664	24.9322820620849	25.0242849186885	25.0318282825466	25.0640663470883	25.0086069485601	25.1173955327283
P30126	24.5150486420509	24.3346340626162	24.0753889328753	24.4216378939614	24.5692124004853	24.4888316685462	24.268746567962	24.8429909839114	24.2773654305353	24.3922000376965	25.0681750742463	25.0017387880247	24.9564847816602	24.9722383631127	24.8226026213303	24.8907092318396	24.7464258614556	24.8995129738208	24.9452405480711	24.790965732061	24.5455140006287	24.5958204851279	24.5698232594145	24.5525240480046	24.3545397922483	24.3426395596532	24.4974846834361	24.2584060391462	24.5953909207265	24.5971506339319	24.9099994543242	25.0267787443954	25.023839636253	24.4978476440765	24.4591695899785	24.913219074192	24.9923373547413	24.8699896934167	24.8037738003403	24.8392965491209	24.6684830837948	24.5612828928949	24.4342684738801	24.2878752653446	24.7361572569077	24.5564513791235	24.2878672138406	24.6643486369093	25.0539687746246	24.7494581908795	24.697064502119	24.8335284189334	24.788319409687	24.5497335308855	24.7704062237754	24.7854700735714	24.7437238547724	24.810543622916	24.389116615013	24.2638506488539	24.61252965019	24.349094989044	24.3458301677942	24.5096174756577	24.3579038020313	24.2392355452631	24.0520684615721	24.4386034587234	24.9050757834868	24.9383693061917	25.1104935654069	24.9517681053437	24.9031200800158	24.9732030608737	24.8253762253819	25.1346041001344	24.9730110596536	24.9917685638832	24.4318887063187	24.6190189935224	24.4220702912426	24.6579183086528	24.2764720601929	24.5979980416882	24.7033124215577	24.3332904902286	24.3149612684024	24.7252231391029	24.9649098265711	24.7123362773336	25.066404269788	24.6629913422827	24.8407152471336	24.6993913048715	24.9025658134663	24.6348963514809	24.8832134024292	24.8310558151656
P30128	21.3081723534923	21.2456443277341	21.0930497631837	20.9037333724244	20.6569596268225	21.1300017305203	21.2698617846979	21.500681082114	21.2626966457385	20.9951953070568	20.8129322452336	20.8971336638837	20.8698735568269	20.8694751792032	20.8665095812452	20.7768767713848	20.824611931758	20.7832578101771	20.7926102491466	20.9835918219924	20.9284035998097	21.0215250653416	21.3021320780871	21.0082546623497	21.0390374075576	20.7874011891108	20.8419404600256	20.8176669370025	21.1780637209368	21.2139981792375	21.1381305131919	21.0286611763839	21.1863270930087	20.9246911494885	20.5491159557361	21.0225037752303	21.0670870907985	20.921423821166	20.9570453229524	21.4078478850868	21.1382005828518	21.1318301722191	20.8199057162846	21.1784491370735	21.1913273744852	21.0728819933223	20.9373787781522	21.1868259444178	21.2121377173738	20.9379191440247	20.9049864655538	20.6686483166539	20.7231794278061	20.4769179937092	20.9136967680081	20.8786401751601	21.0490129786948	20.9845538561524	21.0423343166489	20.8957352844669	21.3640488616587	20.928068783073	20.800524379827	21.0539642019078	20.9224225867154	20.7604607608768	20.8001290136851	21.0016747050674	20.9551051437549	20.8996747230938	21.2120518531266	21.0037767691223	21.1214300383604	21.200887532763	20.9128788415496	20.8212687654944	21.0786117575256	21.0529057452784	21.1456226923033	21.0636518037752	20.9509272268123	21.2211099941307	20.963809309923	21.0933261920704	21.1244756950567	20.9018187420519	21.0061491254205	21.0487078023265	21.1000881020428	21.1547303874178	20.5468597584788	20.8266117390033	20.7098729647756	21.0085038785284	21.0732607911167	20.8928206244906	20.9150911841414	21.1759342464128
P30130	19.5774722581849	20.0789677377996	19.0445389520219	20.0046567808733	19.0935492747188	19.3040916901326	20.0331529795512	20.3873747039483	19.7557734458705	19.4636627829796	18.856434356834	19.6853289475762	19.1363339516556	19.3700653373742	19.5032831159559	19.2637479866076	19.5687450311051	18.7959536674424	19.3990386868395	19.4547497459861	19.9928439792669	19.9515627696578	19.5594737828101	18.8099365782358	19.8458018959433	19.7353032359895	19.5567196249406	18.6507842609061	19.3703315677075	19.4656184985458	19.6905004465187	19.5008572477118	19.7652943584682	19.1295758954754	19.1979129451601	19.171362651627	19.6619382383898	19.6767455856756	19.7403388788729	18.9140029145757	19.0237027689557	18.5040174858097	20.0641767857898	19.6959996303788	19.667039595315	19.3795332985519	19.7412396496092	19.8309035401236	19.2954955467621	19.4792994427056	19.4516985870191	19.5477149463331	19.8946044774902	19.3775315036207	19.7987257348257	19.8404160698688	19.5629385863368	19.1977935280635	18.6952683772883	19.5531457720569	19.0080703622908	20.0469518469818	20.460079477917	19.1678361539901	19.9202963735042	19.8587525268508	20.214397678186	18.8467386431517	19.3608787539896	19.6750500765442	19.3747728671518	19.6135409962998	19.7878146846681	19.3092570052406	19.448296912388	19.3930705715525	18.9214237483751	19.0826759079707	19.9910108875015	19.7313677590254	19.3329749257669	19.9951156867371	19.0000197864709	19.7298678693627	19.6926264443927	19.0130784003437	18.2902985263748	20.040930085056	19.4124795474199	19.6496321523982	19.3726392712749	19.356864642772	19.4610528001104	19.6679572582604	19.575133615825	19.1179420197829	19.5197605922102	19.9305413877541
P30136	22.9541408187566	23.1212836749743	23.5128837624237	23.1960920683808	22.5044702045056	23.1790993676636	23.1039355770621	22.5176352394874	23.2432599588371	23.1317592278683	22.8872255406433	22.7913486281496	22.9556290857672	22.7383425423135	23.0513556078768	22.9671616045923	22.9539989015549	22.9302021843716	22.9974951306779	22.8816185370964	23.158574831393	23.0961539609708	23.312037957864	23.0512895237812	23.1024934537295	23.1835324932145	23.2836635166799	22.9087967905246	23.2319718873204	22.7146135975157	22.7618483944543	22.9070762184825	22.6730249957116	22.9695773986249	22.8228715796478	22.9063678441076	22.9148551419705	22.8133397861595	22.9114400969679	22.5401652194552	22.7952213653267	23.3740515462374	23.1507854865365	22.5812982743157	23.0433671682754	23.1638728869624	22.952521353075	23.1076785968214	22.9200383958883	23.0554231106302	23.1217703334434	22.9500415345848	22.9945171773424	23.0654857888409	23.0064554993517	22.9297701014076	22.8992135450229	22.9355847420404	22.6418823095002	23.4021199526321	22.9509269603325	23.2611752462532	23.2776188835813	22.6532616970302	23.3672893196606	23.1926589804277	23.2369704735134	22.4210400330838	22.9499212490245	22.9370429611547	22.8920923726422	23.0202755594452	22.8652436542127	22.8790052014396	22.9350331203405	22.9368897586369	22.8704712333977	22.882339299729	22.9504658683839	23.2449957555719	23.3092858329354	23.0593488280779	23.3756024829399	23.2191874299208	23.1716292648868	23.0096737265113	22.2363754363203	23.012239575995	22.8493828107282	22.9792275466564	22.8341502804797	23.0521978755342	22.8725445525847	22.8820200630374	22.8424347911619	23.019345083087	22.8036647810295	22.9307302261543
P30137	23.415243439597	23.6951309813157	24.2042984189037	23.7416064574181	22.8510975163215	23.5826462977615	23.8410218939538	23.6567065434531	23.9561449063336	23.6780003767482	23.3864156364293	23.37520039271	23.5031120504557	23.1167942354574	23.5039817019782	23.3585185920414	23.4669265200037	23.4891128069311	23.3450571361653	23.4313142180713	23.9284588307168	23.771366492439	23.8726748631834	23.8263709846243	23.3537866492407	23.9618574171546	23.8896464631854	23.2955268922759	23.9555524528313	23.4406437312804	23.5511466730783	23.5864547558995	23.5179400460521	22.9476951246228	22.7900574958898	23.5716705240627	23.4804840205483	23.3147986828939	23.2299584300134	23.2631141638708	23.3966175628759	23.9108975202079	24.1283883919013	23.2001751365586	23.7022245581876	24.0827374289643	23.3391290289356	23.7458559151288	23.3769490125635	23.2693893707793	23.501962288679	23.5427660795568	23.4959651059129	23.4373660278075	23.4677273071106	23.4547301140267	23.324031260438	23.3394005253976	23.1458374916495	24.0056523610513	23.4526963294615	23.9778620783455	23.975099972463	23.2169000874937	24.0395009474801	23.9708943243447	23.946448087343	23.0628550614208	23.32487246113	23.2899699252373	23.5648920227048	23.4361478852677	23.3832807902208	23.4180143896112	23.3689715154415	23.3844748351329	23.3816596225572	23.3962470403291	23.573107126141	23.8078755611862	24.0369376511881	23.7863271395417	24.2188845353934	23.9575636089601	23.7534744273465	23.5748237616371	22.8309464741697	23.6134062264231	23.288481102546	23.3696336966012	23.3275182189694	23.5044496064298	23.2856689744866	23.3861886875965	23.3451161581578	23.4036808742779	23.2729077069409	23.3377786966562
P30138	21.9050939426458	21.9898101203195	22.636554520159	22.4213981369684	22.0163095354969	22.2733670127805	22.1512919707344	22.309326997731	22.397574083743	22.5262152523983	21.9260630817334	21.6961340458959	21.8135618303684	22.0333292672155	21.9046428715803	21.8841581830202	21.7198594577961	21.741403983071	22.0032921009773	21.7019831151104	22.506703536867	22.2946754555844	22.6628512976911	22.4779181230109	22.1231108431292	22.5613346084289	22.6409597305211	22.1094721660571	22.4864796032474	22.173848460776	21.7944036165342	21.8155287269263	21.9135394899028	21.513610583837	21.3149305175156	21.730430781629	21.7874887481458	21.7602486623731	21.6176962259373	22.0602076565164	22.1875941681327	22.5020547491414	22.3449647949165	21.8037246700712	22.4735619510941	22.506158488564	22.1360358528971	22.5568396527922	21.7450276541673	21.6220554536177	22.0089082398432	21.9402275547267	21.8982061759807	21.8007904025826	21.8706026930914	21.8063561961061	22.0109028625681	21.4595167854782	21.9470441213745	22.6755672209428	22.1568923774631	22.5053832109666	22.4205496525713	22.0504246695908	22.7295721741097	22.5845474399428	22.506014483314	21.8744310747497	21.7644207174482	21.8246176436467	21.7263777456898	22.0023534229429	21.7596248931433	21.8052588802838	21.6698800610402	21.7193257289636	21.712185666696	21.6038436410317	22.0716508409301	22.5809853881395	22.3748089160072	22.4609396643726	22.7647635241139	22.5841761215851	22.4410027696466	22.1198235463721	21.737412556679	22.3352750295112	21.6164654069286	21.966126351562	21.768092634705	21.8446224240424	21.6846777359477	21.7179484852332	21.6901248245265	21.8596087142104	21.6780507112043	21.7860320890714
P30139	22.3552650435325	22.573499014877	23.0368327389425	22.6593612650003	21.7613187644385	22.6196479493461	22.7228041727516	22.5091082156352	22.908891202289	22.631497430175	22.4955594076988	22.4948095699887	22.6675183529811	22.3721851857561	22.7261464998745	22.5556485007683	22.6353463134232	22.5654078471692	22.5274645000715	22.6255909457833	22.8730050969486	22.7323985138012	22.894999539894	22.6574639232465	22.5467344174527	22.7400329177005	22.8818354910151	22.3632742082762	22.8830725281428	22.2255259227147	22.5775964075603	22.6284122640558	22.5279527024101	22.1978518995061	21.9623912317097	22.7021090545432	22.6140317593572	22.4755747899504	22.4555815983431	22.1226410076509	22.2702082499693	22.8757203368178	22.8406694979828	22.1685210182426	22.7447891485503	22.8501005936777	22.3119658183747	22.7586144835805	22.4692976502273	22.5002408059499	22.7279430050559	22.5564038677367	22.6048792867073	22.6780254181154	22.7431944239552	22.6285051320178	22.6112730098037	22.3585904089615	22.0820661815614	22.906799416638	22.3357249233968	22.8529343961743	22.856754282143	22.117917867525	22.8712729981896	22.8709264345767	22.8089716366072	21.9263225162045	22.5763560855586	22.5240243503572	22.7443321728433	22.6606561700728	22.5036493851102	22.65718463725	22.5831434459104	22.5500284637071	22.5219191518749	22.4657013064114	22.5812359201708	22.6115942306045	22.8746960435286	22.6332117873198	22.9633205715429	22.7383930729211	22.6694186303035	22.6291785518473	21.6535030140106	22.5830247408125	22.4691757637941	22.7204824418791	22.4160861078189	22.7844859716014	22.4968125669238	22.5851754603868	22.4218830691233	22.6362676548278	22.4437246267066	22.5526051704534
P30140	20.6270003659458	21.0513275774542	21.4692852377503	21.0175055319352	20.0477057497861	20.953334206298	21.1342125318433	20.4521476514642	21.2096886182132	20.9626967615064	20.472429269095	20.4720817169381	20.7193798091573	20.1958481640773	20.919909833094	20.6896876372121	20.729736704204	20.5837967120633	20.579443232521	20.6540262212045	21.274823362011	20.9603401984206	21.2987185699914	21.0190959448986	20.6627764950388	21.1767140105914	21.1787017810957	20.6434976922446	21.1177188781046	20.4155986642792	20.5831500186897	20.7175426737273	20.5557024661222	20.3218881384347	20.0659537743806	20.6618380176477	20.7155529260416	20.5563397397175	20.4226072509323	20.0996924059245	20.460306267164	21.0676790818848	20.9725269348362	20.1148904766844	20.809724582995	20.9585272191395	20.4072839586477	20.9291633584362	20.7470498709772	20.9447585837757	21.0709107035274	20.7215030579897	20.7551449526155	20.7794912979467	20.9345054348583	20.7599446413826	20.9719359705257	20.5981496984892	20.123562187473	21.2425201195778	20.6055129462288	21.1959324346852	21.12593914137	20.2325384494246	21.2014951267117	21.0011855600243	21.0378710123379	19.9104785901292	20.7400016006721	20.7616529451193	20.9516413851354	20.8572310687593	20.6551999747523	20.7506596140549	20.6312184779056	20.6870426431865	20.6228528418259	20.573976521904	20.5213708066421	20.7372143973374	21.1973358248725	20.6720688747976	21.1537696728149	20.8608636172161	20.8585080540332	20.4552262970659	19.6383836063706	20.8783184720929	20.6959355329312	20.941513773003	20.7417855725093	21.0441607243149	20.7984664538909	20.8231670729048	20.7202404645069	20.961541808386	20.5737035011406	20.7480033764134
P30177	22.7451241606424	22.7035818083365	22.6651547724149	22.6082600677785	22.6073051491032	22.6895317338247	22.5765792087203	22.5280700941189	22.7922089748829	22.7903245362551	22.6280680943819	22.643778239916	22.7649022189646	22.5009564240161	22.6615214352179	22.733748133476	22.7175263810451	22.744526712005	22.6829045694045	22.609737679031	22.8458514846001	22.7270849551061	22.8399988705316	22.8479336983055	22.6294114678935	22.7924969156761	22.8973444307596	22.6451444412749	22.721339326701	22.9845933707392	22.6331929306573	22.6949466433226	22.7194446959083	22.3737141360271	22.2194650025892	22.6743548706238	22.6038399847572	22.5778608341278	22.3439055966802	22.7662080034912	22.8130595051458	22.9384870060634	22.6140061204036	23.085711457491	22.7390926847608	22.4502220995469	22.9482305207025	22.7034701139498	22.545417298592	22.4905477572452	22.6689648319376	22.5783784377351	22.5506520160569	22.5081284877917	22.6104407198348	22.5635345473386	22.5963282909533	22.4618252852459	22.9890865939757	22.6342549192681	22.7222914335563	22.6667790910295	22.5578762836232	23.0096843277406	22.6476153000857	22.6472352070292	22.6307898348874	22.9848139682566	22.452948502352	22.471706023195	22.6763145874059	22.657278564383	22.5638575643099	22.6253971612099	22.5558774326017	22.5982631805078	22.6373830238196	22.6447369320437	22.9550136853451	22.5063629337023	22.6486263909941	22.8452274834359	22.6262349332722	22.6715895438915	22.5774537937323	22.8911947141535	22.9838799719026	22.6991691275532	22.5960013349063	22.649049332777	22.4390866585425	22.6980437308527	22.5656315691944	22.6439907959288	22.6041673073245	22.5764178686241	22.6518182674627	22.5375556834718
P30178	23.0819010245419	23.1576401330637	23.0250346927356	23.1293756399588	23.1686668680506	23.1638511960717	23.0479752822018	22.506153577646	23.2526394778354	23.220504153251	23.5163669051745	23.3960517170942	23.606346785405	23.3031541696236	23.5658161858782	23.5172547421508	23.5578380416627	23.500833370251	23.5972250172209	23.5036834476829	23.2262601966888	23.2475079551952	23.1151381018808	23.2939790581283	23.4567445301448	23.0353802558006	23.0355022122517	23.3292709668259	23.2085236959558	23.1406930266165	23.3535788491998	23.5298410722941	23.3425995986627	23.418956763021	23.2485758027133	23.3486649077404	23.2957566228309	23.4464601473138	23.3181387005724	23.044641002061	22.9554837207579	23.1890928195039	22.6863106528357	23.4209560053655	23.1500326623742	22.8164180273059	23.3092361358769	23.0566927657461	23.4391378877471	23.5477457070997	23.5895840578987	23.4510459879148	23.4620475432063	23.5024737122304	23.5078950380536	23.5636245901686	23.5991359442695	23.3938689115894	23.3145244980529	23.3394252163603	23.3682245692221	23.2611046285888	23.3021761209993	23.3657861674893	23.2663553304674	22.8534843199074	23.057537190953	23.1594008006027	23.4149489232797	23.3217896489277	23.4065596765092	23.5643909638451	23.2341448594728	23.3943761432938	23.3349465744281	23.407620676794	23.259259611021	23.2717538251519	23.4809818541231	22.8899911988135	23.370432921051	23.2388199919653	23.0662513629916	23.0038257074855	22.9214204465565	23.3509188695095	23.2142763366889	23.0040338194838	23.4083020578827	23.5257367457174	23.3150214079876	23.6196600408026	23.4855858607486	23.4728440194088	23.2595312050966	23.4526123117958	23.3807317016494	23.3487236264526
P30744	19.7930801662763	19.4754142696308	18.5786026790763	19.0754694567498	19.2275343187218	19.4061701499151	19.0101774064159	19.0018249432441	19.0381058742996	19.3163390773578	18.6663251190649	18.7087001526534	18.710615379992	18.6628780339133	18.351591971627	18.7814697200928	18.634279959427	18.6391669168252	18.8466807095137	18.5537604579339	18.5911177189944	18.7858816942399	19.0015233561862	18.8796769400374	19.2753089769031	18.341944235171	18.7244237292956	19.2281116975243	19.0160922733608	19.7757474866227	18.7617248883944	18.6582983071499	18.8529564033005	18.7693758366683	19.0134578616909	19.2799361732235	18.9254710302372	18.7882545956043	19.0682098752902	19.1064909020383	18.994956724366	19.3070955707602	18.5951560396894	19.5385391145963	19.0259476408486	18.9888601947649	19.7033304835767	18.6160956653907	18.8211825965408	18.6612281329708	18.5822826752326	18.6683284162581	19.0243875418603	18.7822961544146	18.8216188515562	18.7945130213827	18.7414340278179	18.6285286263804	19.5861500076279	19.046225167784	19.0563171973265	19.0264192175717	18.8108862325861	19.6197321511426	18.706149352533	18.5405386228334	18.4571065688977	19.4572319997898	18.9532410309931	18.684116787889	18.5365462551194	18.7162908721715	18.8089274324873	18.8116186331374	18.9321260146917	19.0532984464155	18.8519541713726	18.9021175717733	18.8760997954218	18.9276550952542	18.5692128934332	18.8205001341403	18.9892094630429	18.8626357623352	18.9057890400195	18.6856669930813	18.5289306213565	18.653588192133	19.2828376413447	18.7231008508968	18.9986724642205	19.2093493200158	18.7811445071031	18.9582083728099	19.2865343161796	19.1941975319683	19.179084586828	19.2202524247515
